rank,risk_id,cluster_id,title,risk_category,business_function,event_type,primary_asset_or_service,score_used,likelihood_used,impact_used,risk_score_baseline,risk_score_adjusted,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary,impact_narrative,evidence_count,start_date,end_date,publishers,urls_sample,impact_keywords,entity_summary,cluster_summary
119,RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000013,DESTRUCTIVE_CYBER_ATTACK risk affects Security Operations,Technology,Security Operations,DESTRUCTIVE_CYBER_ATTACK,systems,6,2,3,6,,Weak,Low,False,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations. Evidence window: 2025-05-06 to 2025-05-06 across 1 source(s). Representative sources: Linux wiper malware hidden in malicious Go modules on GitHub - BleepingComputer,"DESTRUCTIVE_CYBER_ATTACK affecting systems can disrupt Security Operations, causing operational delays and recovery complications.",1,2025-05-06,2025-05-06,BleepingComputer,https://news.google.com/rss/articles/CBMirAFBVV95cUxOMmdtZ2pKN2VPMW1YU0pSeklrWkUyZWlWd1JnQ3RYMXJzRzNKT2VfdUVVemxDNEFvcmJ1TGtiM0xsUG5ESWYyYzlGSS1wQUJENFhNemx2OTBKR00wOW5wSTJLVHZCNnh2eXVZYmlxWTJ4ZjZwalFScjRKLVByYXFURTNtUWh0cmpVQmFYMnpiVVdMd0l6OHYzd3kyMHlBMExzQ1E3cDVWWDhYZHdU0gGyAUFVX3lxTE9sRlBiMG1DQ3JndkkwMDRmaGxyZnl2UnpQTDQxNUs0azVmbVFoRXVITFZfS2UwVlUtc3VGUmxZd3lRbDFuOVFGSGk0dmkwUUxpdWI5bzdINTlXOVlTMEJ4Zmw4WkprVTBPVHVrazNVUlpXTmRlMGNKOV90bDh4WVF0Um9IRU9RU2JwaEJmUmQyVFNkVS1sbF9UWVE0NXZRcEpfZG9QbUV5V3NGY1k2ZEQ2d2c?oc=5,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.
120,RISK-UNKNOWN-ERP-D930965F,CL-000014,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,erp,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting erp in Order Processing. Evidence window: 2025-06-04 to 2025-06-04 across 1 source(s). Representative sources: AI Era Ushers in Drones as Infrastructure Inspectors and Algorithms as Failure Predictors - ERP Today,"UNKNOWN affecting erp can disrupt Order Processing, causing operational delays and recovery complications.",1,2025-06-04,2025-06-04,ERP Today,https://news.google.com/rss/articles/CBMirAFBVV95cUxONWJlS00yR19ZZGticUlNUzIwZzdKaFZZdURiT3l0VW5ZYU0wMmU2TjhVZ045TVN4UWFSck94dzQtX0p5cTBYQ0dwY3MzckQ4QjIwQ0k2ZGFPTDZyT2VGbEc0SnFtY0NCV09MQ0I0RWFjUF9JRU5hVHpCZ1FoVl9nQ2phOU1RTXRYU2R1M3NSVkM4aUJzajk4UTVZbHlWbFA5dGY4WFc4bGNSVTUy?oc=5,,,UNKNOWN affecting erp in Order Processing.
121,RISK-UNKNOWN-ERP-D930965F,CL-000015,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,erp,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting erp in Order Processing. Evidence window: 2025-06-04 to 2025-06-04 across 1 source(s). Representative sources: 12 notable ERP implementation failures and why they failed - TechTarget,"UNKNOWN affecting erp can disrupt Order Processing, causing operational delays and recovery complications.",1,2025-06-04,2025-06-04,TechTarget,https://news.google.com/rss/articles/CBMijgFBVV95cUxQWmJaUnF2LWFjbU9jaFNIZEhJZzNjWEh3NmwwX2J3SkY2d1hGM0Y3YjdoZHFSLUxTU0hhV1NhdkEyOE8wd1BWa3JjSDBOT1lUX1E1VHBzWHBUS0xqLW9GWldWN2xOV2NIdzIzeFcxYVRzUUl3TDJHR0ZBZ0ViYUk2aTVpU0ljcy14MlJDV3h3?oc=5,,,UNKNOWN affecting erp in Order Processing.
122,RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000016,UNKNOWN risk affects Cybersecurity,Technology,Cybersecurity,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Cybersecurity. Evidence window: 2025-06-04 to 2025-06-04 across 1 source(s). Representative sources: Why cyber resilience should be a top priority for freight forwarders - The World Economic Forum,"UNKNOWN affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2025-06-04,2025-06-04,The World Economic Forum,https://news.google.com/rss/articles/CBMimAFBVV95cUxQQzRHVG5MQUhMeUsyR0FIN0w0cDFiSkhsLXd0QXNEcGZ3NG1EaW5HM0NsYXoxWDFmVVBqRmpPc3l2Um9xeVJtLWNzdmQtMGFXdTVwWEhZWjRiMXdaUmVGZ1BxUVFrT1YxWFd0WFVCMS1fTlRkMHRmeXJyRW9IRnQxYklZTmhESkt0dVVySWxyZTQxQmpiVFdRSg?oc=5,,,UNKNOWN affecting UNKNOWN in Cybersecurity.
123,RISK-UNKNOWN-UNKNOWN-0C458AC6,CL-000017,UNKNOWN risk affects Compliance & Governance,Technology,Compliance & Governance,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): UNKNOWN affecting UNKNOWN in Compliance & Governance. Evidence window: 2025-06-04 to 2025-06-04 across 1 source(s). Representative sources: USTR Notice of Action 301: China's targeting of maritime, logistics, and shipbuilding - Skuld","UNKNOWN affecting UNKNOWN can disrupt Compliance & Governance, causing operational delays and recovery complications.",1,2025-06-04,2025-06-04,Skuld,https://news.google.com/rss/articles/CBMizAFBVV95cUxPS2xSalJabHc3MTVOb2dZYmZ5WW1PNEYwS1U4cWNmVlFJTWlTUXFxRlJFVzQ1bEppMFoyZW5tTXFaUjdqZUVtZWFMZVpsMmg3akQtb1NlazRDVnFaSUVNWTdlcTRUZ0VDWTBpelVmQjRqM0g0ejQweE4yV2s1Q19pNjVfTWRuZzhsM1dKQ2RWS1pvcXhyeThWM1RWX1JaaWxBZ0NZU3g0TW53ek5XNGRRZTJYWGh1dzdfa1ZqS2IyT21LeklVS1FFc055bnA?oc=5,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.
124,RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000018,DESTRUCTIVE_CYBER_ATTACK risk affects Security Operations,Technology,Security Operations,DESTRUCTIVE_CYBER_ATTACK,systems,6,2,3,6,,Weak,Low,False,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations. Evidence window: 2025-06-09 to 2025-06-09 across 1 source(s). Representative sources: New Wiper Malware Targets Ukrainian Infrastructure - Infosecurity Magazine,"DESTRUCTIVE_CYBER_ATTACK affecting systems can disrupt Security Operations, causing operational delays and recovery complications.",1,2025-06-09,2025-06-09,Infosecurity Magazine,https://news.google.com/rss/articles/CBMigwFBVV95cUxPQS02aGtMWWgxTjZPMkhFV2dRSE9vb3Z1N2ZPY1dOOUJyRFJZUUdvMlA4U09OQ1h6Y3NpSmlJMUNpZU04Sm5leGtNa19qQUxwRHM3UHlhc1o2T3Q4Vkktb1RKQUNhcUs5MlNIUzI0TGtBWDU5TGV6LUhJT0JKQVcwVmVsVQ?oc=5,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.
125,RISK-UNKNOWN-UNKNOWN-EF4D7703,CL-000020,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Order Processing. Evidence window: 2025-06-19 to 2025-06-19 across 1 source(s). Representative sources: Dundee University bosses quit after damning report into financial collapse - BBC,"UNKNOWN affecting UNKNOWN can disrupt Order Processing, causing operational delays and recovery complications.",1,2025-06-19,2025-06-19,BBC,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5paTYxVWZLNkZaMS1GNDluLU1ra3VfS1dBRU1DOGV0MXdyZ2lmRV8wZjhiMjhfcTcxajFiTGNOSW02b1cyd2dSVW9sRWtHM21UcDIzU2F5NW90b3Jj?oc=5,,,UNKNOWN affecting UNKNOWN in Order Processing.
126,RISK-UNKNOWN-ERP-D930965F,CL-000021,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,erp,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): UNKNOWN affecting erp in Order Processing. Evidence window: 2025-07-03 to 2025-07-03 across 1 source(s). Representative sources: 18 famous ERP disasters, dustups, and disappointments - cio.com","UNKNOWN affecting erp can disrupt Order Processing, causing operational delays and recovery complications.",1,2025-07-03,2025-07-03,cio.com,https://news.google.com/rss/articles/CBMivAFBVV95cUxPUWFFUHN3SjB3MVctM3RqU2EzenJxYzJNeVBaRjhCZlBFYXBQTW5JbzNGaHJ5ZG1qTnRMaGo5SjFWZC1VVGFFVkNqLWhpZDU4TGZVc1ZmSlZwelkzYWdtWXZrdF9mY2szRkdUME1mXzd5OXVpeWp6Zm56YlF3RFNtTmlMbGtLYUV4TllKWEVYc3lKZlFuRHF0NGJLSjYzY3BQR2pWeE9pd2RjWm1hOTRWVWFwNjlCN2lwS3k4Xw?oc=5,,,UNKNOWN affecting erp in Order Processing.
127,RISK-UNKNOWN-SYSTEMS-C2DF56FE,CL-000025,UNKNOWN risk affects Cybersecurity,Technology,Cybersecurity,UNKNOWN,systems,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): UNKNOWN affecting systems in Cybersecurity. Evidence window: 2025-07-30 to 2025-07-30 across 1 source(s). Representative sources: Hacktivists, nation-state hackers target global maritime infrastructure as cyberattacks, GPS spoofing surge - Industrial Cyber","UNKNOWN affecting systems can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2025-07-30,2025-07-30,Industrial Cyber,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQWWUwRW5XU3BBckp4b1d4WFdwSnV4bVE2bkg5TXBDdUMwaGxKdUQtVWpuS1RIWG1QcUFGN3FUV29FRnNqY0NqbW9SRWxTWE53QVFhdFVnelkxTGtvRF80Sko4cGUyamk4ZlBrbzFVU3BlZEl1SUs4cEMzUzRTVmVzQ3pyZXktZjJJNHFSMlJRVmtiUzR0U05mX19xX3htOEdFZy11czlMYUNpcmFsRWhSbEI1dDdKSVRTRF94emtCZHY3TGQ3RWItbUVVendZVG9mX2NNa2ZVWHc1SEU?oc=5,,,UNKNOWN affecting systems in Cybersecurity.
128,RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000026,UNKNOWN risk affects Cybersecurity,Technology,Cybersecurity,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Cybersecurity. Evidence window: 2025-08-13 to 2025-08-13 across 1 source(s). Representative sources: Supply Chains Under Siege: Top 3 Cyber Threats to Manufacturing - Bitsight,"UNKNOWN affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2025-08-13,2025-08-13,Bitsight,https://news.google.com/rss/articles/CBMifEFVX3lxTFBUWDA3ODlMSE11LWVIX0ZlQW5wVThqeVVTMVpjeDFpVjJnMkEzWnlIT1JkeEp6TnlnX0FyYUphNlRFOWI2QkktUXRzUUlDTXlWMk5NQW9TaVFXSE9ZcU5Ick1ZWGNkdVRjT2FJZ3pYU3o0YnBHaUowTUF2anU?oc=5,,,UNKNOWN affecting UNKNOWN in Cybersecurity.
129,RISK-UNKNOWN-UNKNOWN-0C458AC6,CL-000027,UNKNOWN risk affects Compliance & Governance,Technology,Compliance & Governance,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Compliance & Governance. Evidence window: 2025-08-13 to 2025-08-13 across 1 source(s). Representative sources: Navigating EU packaging regulations: Innovations in automotive logistics packaging - Automotive Logistics,"UNKNOWN affecting UNKNOWN can disrupt Compliance & Governance, causing operational delays and recovery complications.",1,2025-08-13,2025-08-13,Automotive Logistics,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQVVpmU01kUDVSc3FLdmwwS21wTnd1azNZalY4bkRFc0tocmZ3VGplb2ZwMmpfajd3UXE4UzJfajVZTk5FLTZoa3g0NnNHYjlvQWZfZXdpdU5xXzRBR1NMRmFCR1ZTMm81aEFSR0NDMFR2V05TY2otZ28zSWRFWDlQcU1mZjh2MnZxZDR6RG1LWnlXeTNEeUhoLVJCc281dDY1MGlyMEdpTVh1Z0ZFVkI5WUlaTy01SlZkM3k1Q1JDQUJPR0Fsck9SZVdzbTVYWmR5a0ljTVl2QWY0UFk?oc=5,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.
130,RISK-UNKNOWN-NETWORK-7CFD7EC8,CL-000028,UNKNOWN risk affects Network Infrastructure,Technology,Network Infrastructure,UNKNOWN,network,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting network in Network Infrastructure. Evidence window: 2025-08-20 to 2025-08-20 across 1 source(s). Representative sources: State network begins to come back online after second day of failures - South Dakota Searchlight,"UNKNOWN affecting network can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2025-08-20,2025-08-20,South Dakota Searchlight,https://news.google.com/rss/articles/CBMiwwFBVV95cUxONmQwTWdCUGdadTMwSnFmX0s3WDgwUmxHWjNlRElPQ3hwVnBhMVhXSXNINXVRdXBxU2JzV1Zscnh3OTBBY0puOUR5ZUNPSlJCOVFOQ0VQUF9wSzlfamFXRE9iUmxlcEs5Nkc4Y0Rqcm5DSjdpZnFTU25meTVYeXhxanV1VVBKRDVJUmlmM1RPQTRaT19XU0E3ZVp6Y0ExaFotODlLT2p3YUJMUEdoSEd6cmRIck1MV1BzcVFiT1FTa0NRSGM?oc=5,,,UNKNOWN affecting network in Network Infrastructure.
131,RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000029,UNKNOWN risk affects Cybersecurity,Technology,Cybersecurity,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Cybersecurity. Evidence window: 2025-08-21 to 2025-08-21 across 1 source(s). Representative sources: Unleashing the synergy of agentic AI and zero trust to secure the supply chain - Atos,"UNKNOWN affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2025-08-21,2025-08-21,Atos,https://news.google.com/rss/articles/CBMiowFBVV95cUxOdk9oQVEzQlptQWZRNUMxN3V2MHZoZmJpNi14YnFQSXZVejFBSTNjM1IzTko1aDNZNXlBNXV4OXFnY3RRWnFKS0ZWblJDcExhVTlVcXk3UThXTXYyTHFsaElLaGJwbzFNc3p3OGdDY2w5RldqOU5CT1FlaFhuM1JkZHBDVE1Zd2JoTVVleTFPb1picHg2Uk9UYmFubDJvV0VCZGN3?oc=5,,,UNKNOWN affecting UNKNOWN in Cybersecurity.
132,RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000032,UNKNOWN risk affects Cybersecurity,Technology,Cybersecurity,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Cybersecurity. Evidence window: 2025-08-30 to 2025-08-30 across 1 source(s). Representative sources: Confronting Cyber Threats in Logistics Networks - Supply & Demand Chain Executive,"UNKNOWN affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2025-08-30,2025-08-30,Supply & Demand Chain Executive,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQUTM4aDl0VXZkRVl4Tzd2TmxlajJXbDBzQWZxMXkwa0tYWGdPd1Vrb3BtdjhaQzBzdmpNS0lsek1vZFJMSkVZUElZbzNDaWNhTV9iYXhOdVFpVVNFNnB0MkVkM2tsVTBBZU9UdlVYTWN2RTJLTjgxTDUtZE12a3J0SU9WU0NLTFdEOTFHYzMzbVF4c0xiX3dqbjZqdDdpSF9IdlkyWF9BMVZ1MDNoVVlYYlZVV1VDbE9QU1RBUnNoeVlPSS1rZWtGY2NadDNVeEJQV3FTTQ?oc=5,,,UNKNOWN affecting UNKNOWN in Cybersecurity.
133,RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000035,UNKNOWN risk affects Cybersecurity,Technology,Cybersecurity,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Cybersecurity. Evidence window: 2025-09-29 to 2025-09-29 across 1 source(s). Representative sources: 25 Recent Cyber Attacks That Serve as a Wake-Up Call for Businesses - Security Boulevard,"UNKNOWN affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2025-09-29,2025-09-29,Security Boulevard,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPNDdIMU5aVVM1cmk4eEZSMUZuelZManRJZnEyOXVwUzg0bkhSVDZidS1IMmhZNFhIeE5jRDFzZ0RqRmhiZU5Sa0prQ1hWVzNlWmVWSGw2TE5TbEsyd19GSmNJNzVyRU1xQ01XTjhHZ01Uam84cUxGc3RFZkpkcmw3azkyeVB0NllJUzFqWUtuTXNkWExKczVhQzhicW53ZVFZSkZRcjE4WHRQdw?oc=5,,,UNKNOWN affecting UNKNOWN in Cybersecurity.
134,RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000036,CYBER_OPERATIONAL_DISRUPTION risk affects IT Operations,Technology,IT Operations,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations. Evidence window: 2025-10-01 to 2025-10-01 across 1 source(s). Representative sources: Brewer Asahi suspends domestic operations after cyberattack disrupts ordering and shipping - Industrial Cyber,"CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",1,2025-10-01,2025-10-01,Industrial Cyber,https://news.google.com/rss/articles/CBMizAFBVV95cUxPYTlyNmVLaW52My0tMG9Lc0ZCcHVOZ2dyREtwS2RXdHI5NHJQbF82eDNhRnFpWlNSM3VVN0F6SWh1dWtzQ1pCamdCZVRGQXJUM3lkb1BXcHFXR21Wem5YZGRjbzBkcS1KNS0tN0F3MjhlTUdTend3S3hBRUQ4Y1BUTHhxN05OZ29mWmsyaUNMQ2U0RGgyZGVzLVBQTHN3dkQwcDRtTHpGVWwwd0cyNUlRTDZweU1sb2U3aXM0SXNwSl9JZlJ0ZHh3bjBodk4?oc=5,,,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.
135,RISK-UNKNOWN-UNKNOWN-FDF21798,CL-000038,UNKNOWN risk affects Transportation & Logistics,Technology,Transportation & Logistics,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Transportation & Logistics. Evidence window: 2025-10-02 to 2025-10-02 across 1 source(s). Representative sources: AI Delivery Route Planning: Revolutionize Your Logistics - European Business Magazine,"UNKNOWN affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2025-10-02,2025-10-02,European Business Magazine,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPZVlNTGhqZjJfTHhKcm1qSE03dHNNUmZlaGNGM0hEYS1lWHl0VDNqOUMzUkxNUnZOOE9OSC1UZndJOEttUXUxZXNzZUp0OG9FVzdadEVaSk1NbDVDY0FRdEtDYmxzUG12b2l6LVczMWo5MFZicVpiZHpiWWNpdVFLc2dkY25KLTFxblNfT3Vpa1J2elBrbXRlMWhLZkRQOXgtbF9FNHhqN1E4cEpQeE9RMEowS3JGU29hZGF1bEY4NGVBQUHSAcsBQVVfeXFMTWttLWR3MS10aGZFUnZoVXNoRTFYLXZTVEMtVjlXRl9DSkN3SFpYWFlWV2s5TFdpNlJpU3otWGZLS2JaWDRLNFREcER5cWl6MVI0RFphVzJ2ZlNTcjhJVmppSkpPWFlQbXM2M1R1c0FWaHJ4QkdoSHdFazdzcWhEMTRBbm1ObDlDbVBxYm5vakFvbkpGU1hVUWhXN0c3UUMxVHhrUXZsZnpZNmJuOXFPNktod0V2TTJnejdvN2pNSm9YcU5oZVFtYklUeEk?oc=5,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.
136,RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000039,CYBER_OPERATIONAL_DISRUPTION risk affects IT Operations,Technology,IT Operations,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations. Evidence window: 2025-10-03 to 2025-10-03 across 1 source(s). Representative sources: Asahi Cyber Attack: A Warning for Manufacturing OT Security - Manufacturing Digital Magazine,"CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",1,2025-10-03,2025-10-03,Manufacturing Digital Magazine,https://news.google.com/rss/articles/CBMikgFBVV95cUxOeTlyb1JlODVuME5OcS1iTVNEeVlwTktESDZnRlZKMDhDQzg4QXNkOTdPYThWTUFiQmZHcVZzcVh5X2EwQTgtM1ZPT0hibDdtXzJpUUEyb2p3U01uSTJQX21hUDBBN0NjazhRd0Nubk00Yk1HQmVsRzN4S2JoVTN4NmV6QlZGMWFMUUprQmswcnF4QQ?oc=5,,,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.
137,RISK-UNKNOWN-UNKNOWN-29DBC6B7,CL-000040,UNKNOWN risk affects IT Operations,Technology,IT Operations,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in IT Operations. Evidence window: 2025-10-06 to 2025-10-06 across 1 source(s). Representative sources: Japan's Asahi restarts beer production following cyberattack - Reuters,"UNKNOWN affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",1,2025-10-06,2025-10-06,Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxOcjFydVhwZDBUVEcyTUdoVUh1NmZFT3UxcTRJMFBFd3ZxUGdqbWlmRTl4UDVuXzFMOWFHelB4bWhmU0cwbjdxZVFkWVliQ0lOMnF0LUJYMTRFamFPYWYtWUNSdTd0YTVWbVp1Q1pnbWZWSjVFNkhQbl85dG8zY29FN0JFLUYxN2ctWndlczNQWkxjZVhULWdTZGIxbFJubk55T05iM2JpOG4zVU9jYi1EQ25BSzU?oc=5,,,UNKNOWN affecting UNKNOWN in IT Operations.
138,RISK-UNKNOWN-WMS-D55FE7BC,CL-000042,UNKNOWN risk affects Distribution Operations,Technology,Distribution Operations,UNKNOWN,wms,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): UNKNOWN affecting wms in Distribution Operations. Evidence window: 2025-10-08 to 2025-10-08 across 1 source(s). Representative sources: CEVA Logistics adds Manhattan WMS, OMS to global warehouse innovation initiative - Cargo Airports & Airline Services","UNKNOWN affecting wms can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2025-10-08,2025-10-08,Cargo Airports & Airline Services,https://news.google.com/rss/articles/CBMiogFBVV95cUxNOXBVREcxaDdVeUR3ZXFKd2dJdlRDRUV0d25uQjAta21Ba2RNYlF1ZnA0eXQ1RnJpZEVaOU1qQ3ExUEx2anVQQnZEM3J3QURGdlNWR18zdjlyVFN1UEpoTkdpUTVBWjlKQlVyQm13VTZqRnR1RXpFdHl3bmZhVXVLbWU2cE9UWE9jeGs0cG1OMTJPa1BjbHg1VS1UcmNSNW4zSHc?oc=5,,,UNKNOWN affecting wms in Distribution Operations.
139,RISK-UNKNOWN-NETWORK-7CFD7EC8,CL-000044,UNKNOWN risk affects Network Infrastructure,Technology,Network Infrastructure,UNKNOWN,network,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting network in Network Infrastructure. Evidence window: 2025-10-08 to 2025-10-08 across 1 source(s). Representative sources: Cisco has its own take on how to ‘scale across’ - Fierce Network,"UNKNOWN affecting network can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2025-10-08,2025-10-08,Fierce Network,https://news.google.com/rss/articles/CBMiggFBVV95cUxOZE5uSGMxLXg3Z1ZlTnp3bk9reW1VNUJxci1xM0RES1A0T01CYUZ6NjJsNE1BakNVNWdMa1lGaXdMVEZjX2NvWXQyYzR5LUI0WDJqQzM1d3IxQVZhMVZjVnQyd2x2b1QzMVBDLWlrbjhfZDlJQ3hQRmU2ODBUdl9lQU1B?oc=5,,,UNKNOWN affecting network in Network Infrastructure.
140,RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000057,UNKNOWN risk affects Cybersecurity,Technology,Cybersecurity,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Cybersecurity. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Are Cybercriminals Targeting Transport and Supply Chains? - Cyber Magazine,"UNKNOWN affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,Cyber Magazine,https://news.google.com/rss/articles/CBMiggFBVV95cUxNVVJFRG1RclQyT2ZPV3RvaktXUGpQRTFwaHFYeGplRF9ZVjdQejdrNzc1MDFjMXJUdS1LYTg4OFk3cUYzZ0c5TUhoMXZ1SG5qdldlcllaV0J5V2JpRy0xMTQ5SVRCWFdnSmtMcHhDdVNhNl9EYmNqY0hOX3QzSzdQT1B3?oc=5,,,UNKNOWN affecting UNKNOWN in Cybersecurity.
141,RISK-UNKNOWN-UNKNOWN-415B7881,CL-000062,UNKNOWN risk affects Cloud Infrastructure,Technology,Cloud Infrastructure,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: Amazon Says Website Outages Ease After Disruption - The New York Times,"UNKNOWN affecting UNKNOWN can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-21,2025-10-21,The New York Times,https://news.google.com/rss/articles/CBMifkFVX3lxTFBsRGx3SXN0clFKRVBRTWRPd3hXZVNMYWFwUmNlcl9waHVQdWhfaGRBVFJsZGticmJwaXBSRDdWSVB0Zi1WTUFBb0ItZ2ZWUTZpUHBLVUwzZzM4MlB3VUQtN3pmVDk1OTI4dnVlRV9MeTRjbV9NQVl0Vkk4VnNZQQ?oc=5,disruption,,UNKNOWN affecting UNKNOWN in Cloud Infrastructure.
